全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
131156,1.31156E+11,杉並区,井口益太郎家所蔵文書,,,,有形文化財,古文書,,131156,,東京都杉並区上井草1丁目,,,,,,35.722706,139.612117,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,光明寺跡共有墓地所在民間信仰石造物,,,,有形民俗文化財,信仰,,131156,,東京都杉並区久我山4-50-8,,,,,,35.68996,139.599664,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,元禄二年銘半鐘,,,,有形文化財,工芸品,,131156,,東京都杉並区方南2-5-4,,,,,,35.680717,139.658264,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,旧大宮寺宝篋印塔,,,,有形文化財,建造物,,131156,,東京都杉並区堀ノ内1丁目,,,,,,35.686962,139.64903,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造聖観音菩薩立像,,,,有形文化財,彫刻,,131156,,東京都杉並区阿佐谷北1-26-2,,,,,,35.7068,139.636572,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,蓮華寺所蔵文書,,,,有形文化財,古文書,,131156,,東京都杉並区本天沼2-17-8,,,,,,35.712848,139.626654,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,大沢家所蔵文書,,,,有形文化財,古文書,,131156,,東京都杉並区下井草4丁目,,,,,,35.719979,139.619169,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,下高井戸塚山遺跡出土局部磨製石斧・ナイフ型石器,,,,有形文化財,考古資料,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,享和元年銘石造狛犬,,,,有形文化財,彫刻,,131156,,東京都杉並区堀ノ内2-6-6,,,,,,35.686111,139.652342,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,前野良澤の墓,,,,史跡,墓・碑,慶安寺内,131156,,東京都杉並区梅里1-4-24,,,,,,35.695468,139.648309,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,大宮前「當村開起慈宏寺大檀那」供養塔,,,,有形文化財,建造物,慈宏寺内,131156,,東京都杉並区宮前3-1-3,,,,,,35.693142,139.609307,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,明和八年銘石造狛犬,,,,有形文化財,彫刻,,131156,,東京都杉並区高井戸西1-7-2,,,,,,35.678839,139.612013,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造日蓮上人坐像,,,,有形文化財,彫刻,,131156,,東京都杉並区荻窪2-25-1,,,,,,35.696611,139.61966,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,繭額,,,,有形民俗文化財,信仰,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,力石,,,,有形民俗文化財,競技・娯楽,,131156,,東京都杉並区宮前3-1-2,,,,,,35.692857,139.609408,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,旧井口家住宅長屋門,,,,有形文化財,建造物,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,ダニ圧痕付椀状把手土器片,,,,有形文化財,考古資料,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,尾崎熊野神社のクロマツ,,,,天然記念物,植物,,131156,,東京都杉並区成田西3-9-5,,,,,,35.693328,139.631219,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造阿弥陀如来及び両脇侍像,,,,有形文化財,彫刻,,131156,,東京都杉並区善福寺4-3-6,,,,,,35.718181,139.591478,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,樋口一葉の墓,,,,史跡,墓・碑,和田堀廟所内,131156,,東京都杉並区永福1-8-1,,,,,,35.668951,139.647037,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,旧篠崎家住宅主屋,,,,有形文化財,建造物,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,荻窪八幡神社のコウヤマキ,,,,天然記念物,植物,,131156,,東京都杉並区上荻4-19-2,,,,,,35.71055,139.606609,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,慶長廿年銘織部型燈籠,,,,有形文化財,建造物,,131156,,東京都杉並区堀ノ内3-48-8,,,,,,35.692286,139.652735,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,八成所在道標付石造物,,,,有形文化財,建造物,,131156,,東京都杉並区井草2丁目24-6；東京都杉並区井草2丁目16-14,,,,,,35.728537,139.617947,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,紙本著色真観上人画像,,,,有形文化財,絵画,,131156,,東京都杉並区梅里1-1-1,,,,,,35.694983,139.653461,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,井口公家所蔵文書,,,,有形文化財,古文書,,131156,,東京都杉並区清水2丁目,,,,,,35.714228,139.618925,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,宝昌寺民間信仰石造物,,,,有形民俗文化財,信仰,,131156,,東京都杉並区成田西3-3-30,,,,,,35.691995,139.631731,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造地蔵菩薩坐像,,,,有形文化財,彫刻,,131156,,東京都杉並区高円寺南2-31-6,,,,,,35.699936,139.652024,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,大円寺所蔵板碑群,,,,有形文化財,古文書,,131156,,東京都杉並区和泉3-52-18,,,,,,35.681301,139.647321,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,並木氏（武蔵屋銘）の墓,,,,有形文化財,歴史資料,長泉寺内,131156,,東京都杉並区上高井戸1-18-11,,,,,,35.671035,139.610158,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,享保七年銘道標付庚申塔,,,,有形文化財,建造物,,131156,,東京都杉並区久我山5-9-20,,,,,,35.688115,139.603749,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造薬師如来坐像,,,,有形文化財,彫刻,,131156,,東京都杉並区上高井戸1-27-15,,,,,,35.673949,139.612088,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造薬師如来坐像,,,,有形文化財,彫刻,,131156,,東京都杉並区和田1-68-11,,,,,,35.694257,139.660575,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,高千穂学園武道場,,,,有形文化財,建造物,,131156,,東京都杉並区大宮2-19-1,,,,,,35.68209,139.63884,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,大宮前里神楽,,,,無形民俗文化財,民俗芸能,,131156,,東京都杉並区西荻南2丁目,,,,,,35.701296,139.599873,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,絹本著色 阿弥陀三尊来迎図,,,,有形文化財,絵画,,131156,,東京都杉並区梅里1-4-56,,,,,,35.694711,139.648888,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,延宝七年銘石造狛犬,,,,有形文化財,彫刻,,131156,,東京都杉並区上荻4-19-2,,,,,,35.71055,139.606609,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,本因坊六世知伯の墓,,,,史跡,墓・碑,妙正寺内,131156,,東京都杉並区清水3-5-10,,,,,,35.715925,139.617868,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,正保三年銘 五輪庚申供養塔,,,,有形文化財,建造物,,131156,,東京都杉並区永福1-25-2,,,,,,35.672474,139.643912,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,夜念仏供養結衆交名板碑,,,,有形文化財,古文書,,131156,,東京都杉並区上荻2-1-3,,,,,,35.704748,139.61541,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木村常陸介・前田孫四郎 制札,,,,有形文化財,古文書,,131156,,東京都杉並区大宮2-3-1,,,,,,35.682018,139.640671,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,井口喜容家所蔵文書,,,,有形文化財,古文書,,131156,,東京都杉並区清水2丁目,,,,,,35.714228,139.618925,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,大宮前囃子,,,,無形民俗文化財,民俗芸能,,131156,,東京都杉並区西荻南2丁目,,,,,,35.701296,139.599873,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,高井戸囃子,,,,無形民俗文化財,民俗芸能,,131156,,東京都杉並区上高井戸1丁目,,,,,,35.670002,139.615826,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,岡部氏一族の墓 附位牌,,,,史跡,墓・碑,天桂寺,131156,,東京都杉並区成田東4-17-14,,,,,,35.697179,139.636941,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,西山家穀櫃,,,,有形文化財,歴史資料,,131156,,東京都杉並区上井草4丁目,,,,,,35.721474,139.597448,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐ヶ谷囃子,,,,無形民俗文化財,民俗芸能,,131156,,東京都杉並区阿佐谷北1丁目,,,,,,35.709584,139.636732,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,井草囃子,,,,無形民俗文化財,民俗芸能,,131156,,東京都杉並区善福寺2丁目,,,,,,35.711026,139.593429,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,板絵着色西国巡礼図,,,,有形民俗文化財,信仰,,131156,,東京都杉並区上高井戸1-18-11,,,,,,35.671035,139.610158,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,妙法寺旧参道入口燈籠,,,,有形民俗文化財,信仰,,131156,,東京都杉並区和田3-54-12；東京都杉並区和田55-30,,,,,,35.697853,139.655525,,,,,,,,,,,,,,,,,,,,,,,,,
