全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
62014,2-146,山形県山形市,注口土器,チュウコウドキ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市小白川町1-4-12,山形県,山形市,小白川町,2001/4/12,,38.246311,140.349899,,,,,,,,,,,,国立大学法人山形大学,2004/7/9,,,,,,,,,,,,
62014,2-147,山形県山形市,弥生土器,ヤヨイドキ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市小白川町1-4-12,山形県,山形市,小白川町,2001/4/12,,38.246311,140.349899,,,,,,,,,,,,国立大学法人山形大学,2004/7/9,,,,,,,,,,,,
62014,2-148,山形県山形市,上柳渡戸八幡山遺跡出土品,カミヤナギワタリドハチマンヤマイセキシュツドヒン,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市小白川町1-4-12,山形県,山形市,小白川町,2001/4/12,,38.246311,140.349899,,,,,,,,,,,,国立大学法人山形大学,2004/7/9,,,,,,,,,,,,
62014,2-149,山形県山形市,菅沢2号墳出土埴輪,スゲサワニゴウフンシュツドハニワ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市本町1-5-19,山形県,山形市,本町,2001/5/19,,38.250393,140.335648,,,,,,,,,,,,山形市,2011/12/27,,,,,,,,,,,,やまがたクリエイティブシティセンターQ1文化財展示室
62014,2-150,山形県山形市,文和四年阿弥陀板碑 及び天文十五年板碑,ブンナヨネンアミダイタビオヨビテンモンジュウゴネンイタビ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大手町1,山形県,山形市,大手町,1,,38.255386,140.332886,,,,,,,,,,,,山形市,1964/2/22,,,,,,,,,,,,
62014,2-151,山形県山形市,康安二年板碑及び延文五年応安元年板碑,コウアンニネンイタビオヨビエンブンゴネンオウアンガンネンイタビ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市高原町902,山形県,山形市,高原町,902,,38.27504,140.367737,,,,,,,,,,,,龍泰寺,1964/2/22,,,,,,,,,,,,
62014,2-152,山形県山形市,永和二年阿弥陀板碑,エイワニネンアミダイタビ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市鉄砲町2-5-7,山形県,山形市,鉄砲町,2002/5/7,,38.23893,140.335098,,,,,,,,,,,,光禅寺,1965/3/5,,,,,,,,,,,,
62014,2-153,山形県山形市,蕨手刀,ワラビテトウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市鈴川町2-10-48,山形県,山形市,鈴川町,2-10-48,,38.265999,140.354843,,,,,,,,,,,,印鑰神明宮,1965/3/5,,,,,,,,,,,,
62014,2-154,山形県山形市,風間の六面幢,カザマノロクメンドウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市流通センター4-4,山形県,山形市,流通センター,4月4日,,38.294567,140.359802,,,,,,,,,,,,風間地区町内会,1973/10/24,,,,,,,,,,,,
62014,2-155,山形県山形市,木造絵馬,モクゾウエマ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字千手堂509-1,山形県,山形市,大字千手堂,509-1,,38.310223,140.336472,,,,,,,,,,,,吉祥院,1977/3/8,,,,,,,,,,,,
